plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
8141-9102,-0.487746119,-0.437859193,20.47801685,0.553087995974432,lower,SFG
8143-12701,-0.297506364,-0.79422745,0.899196386,0.39521831660017337,lower,Passive
8143-12702,-0.410041825,-0.521145968,8.093520164,0.49685112608142223,lower,SFG
8143-12703,-0.632217179,-0.166771271,7.169795036,0.6365700484241862,lower,SFG
8143-12704,-0.01818402,0.067275286,23.94621563,-0.0595288149743205,higher,AGN
8143-12705,-0.358936009,-0.352969673,3.404829264,0.4541169000054863,lower,Unclassified
8143-1901,-0.14545298,0.211755657,21.51235723,0.1988601082084287,higher,AGN
8143-1902,-0.628776536,0.191730419,0.681012034,0.6348370710384371,lower,Passive
8143-3701,-0.267376874,0.718575988,0.387521923,0.3627432449963164,higher,Passive
8143-3702,-0.06245158,0.163856264,3.611794353,0.04435592096468177,higher,Unclassified
8143-3703,-0.275646426,-0.030809555,4.334550261,0.37191789200636494,lower,Unclassified
8143-3704,-0.431624517,0.208850077,3.851073444,0.5134434196291935,lower,Unclassified
8143-6101,0.278454129,0.790214996,17.55707979,-1.9946157623517768,higher,AGN
8143-6102,-0.630109606,-0.099674029,6.040496826,0.6355097958666492,lower,SFG
8143-6103,0.237846005,0.222228688,4.236692429,-1.4375662411064694,higher,Unclassified
8143-6104,-0.11001882,-0.099505817,9.153320313,0.13830998759660917,lower,SFG
8143-9101,-0.317078465,-0.007616751,2.928243935,0.41498197177837914,lower,Passive
8143-9102,-0.4471144,-0.726006745,11.00073051,0.5248703280637617,lower,SFG
8144-1901,0.109423428,-0.277515002,0.802730367,-0.5017349804967364,higher,Passive
8146-12703,0.163172331,0.757428336,1.574946105,-0.7980866741519328,higher,Passive
8150-12701,-0.463515755,-0.361721527,39.67114925,0.5365562881689125,lower,SFG
8150-12702,-0.852526956,-0.077539779,4.762063185,0.7287617641874362,lower,Unclassified
8150-12703,-0.524265123,-0.215593805,1.316972762,0.5764815471355923,lower,Passive
8150-12704,-0.275766679,0.08726756,3.113507569,0.3720498056872824,lower,Unclassified
8150-12705,-0.71522114,-0.028661168,10.69572115,0.6753281135366855,lower,SFG
8150-1901,0.131333389,0.109475153,2.791024029,-0.6111813984225334,higher,Passive
8150-1902,-0.417808575,-0.714091879,69.41103172,0.5029149490361703,lower,SFG
8150-3701,-1.294057558,0.336732376,186.4870186,0.8442062943277273,lower,SFG
8150-3702,-0.739314786,0.188635832,19.64586782,0.6855821205017499,lower,SFG
8150-3703,-0.423958297,-0.139832673,2.257286072,0.5076415476571162,lower,Passive
8150-3704,-0.148382926,0.2701765,0.262382772,0.20355620546353825,higher,Passive
8150-6101,-0.395782862,-0.513931094,31.98800611,0.485435349007867,lower,SFG
8150-6102,0.025552075,0.557054038,3.569419444,-0.1824892516935479,higher,Unclassified
8150-6103,-0.565508633,-0.324257465,241.408268,0.6009175138088878,lower,SFG
8150-6104,0.110787531,0.231300248,12.34571266,-0.5081593141745868,higher,AGN
8150-9101,-0.1032237,0.370074015,4.59943068,0.12584302254076363,higher,Unclassified
8150-9102,-0.327538121,-0.415045117,35.02578068,0.42514627835576524,lower,SFG
8152-12701,-0.505920657,-0.345519874,12.99230075,0.5649491870833512,lower,SFG
8152-12702,-1.114783097,0.193947423,20.01652861,0.8050892818362764,lower,SFG
8152-12703,-0.43284813,-0.312565021,4.308384299,0.5143603439705856,lower,Unclassified
8152-12704,-0.701044138,-0.16855974,15.09866261,0.6690973455178169,lower,SFG
8152-12705,-0.44972823,-0.309892731,9.471380949,0.5267605993783621,lower,SFG
8152-1901,-0.39810418,-0.501211835,30.99345016,0.48731936090896366,lower,SFG
8152-1902,0.200944185,-0.024146938,1.103833526,-1.077187572214338,higher,Passive
8152-3701,-0.689048325,0.015126006,18.20418262,0.6637061545729769,lower,SFG
8152-3702,-0.355634204,-0.319585939,3.847811162,0.4511740198689733,lower,Unclassified
8152-3703,-0.360030511,0.039477742,14.76265049,0.45508725653339255,lower,SFG
8152-3704,-0.75339328,0.24917544,51.64409351,0.6913868312240525,lower,SFG
8152-6101,-0.346334455,-0.353815261,2.865031898,0.44275725376555375,lower,Passive
8152-6102,0.004293457,0.202747782,16.6386075,-0.11983772757515254,higher,AGN
8152-6103,-0.033772862,0.146274906,8.186073899,-0.020863160786934287,higher,AGN
8152-6104,-0.100429639,-0.150135101,6.432579994,0.12063060140183213,lower,SFG
8152-9101,-0.338374241,-0.408666998,7.421136856,0.4353990131533644,lower,SFG
8152-9102,0.223463815,0.493106082,7.671239018,-1.2842818179002813,higher,AGN
8239-12701,-0.159372597,0.107080789,0.944622457,0.22078080789081433,lower,Passive
8239-12702,-0.160634223,-0.073933784,3.690554917,0.22271979579833223,lower,Unclassified
8239-12703,-1.076211791,0.014797834,4.720881462,0.7954874218715616,lower,Unclassified
8239-12704,-0.581558477,-0.160493153,87.23133659,0.6099086276777739,lower,SFG
8239-12705,-0.44722287,-0.841544411,8.136721134,0.5249489857356042,lower,SFG
8239-1901,-0.66727533,0.081629517,40.37315655,0.653630324241712,lower,SFG
8239-1902,-0.473306906,-0.233959197,8.897888899,0.5433387743479533,lower,SFG
8239-3702,-0.71390194,-0.042827093,14.14818239,0.6747546241878782,lower,SFG
8239-3703,-1.006164565,0.063238848,1.334473908,0.7767669401751287,lower,Passive
8239-3704,-0.449826435,-0.545305975,13.95891762,0.5268314099387674,lower,SFG
8239-6101,-0.481588842,-0.461627481,13.06843042,0.5489668425305054,lower,SFG
8239-6102,-0.45817774,-0.263662936,4.488643646,0.5327982877503612,lower,Unclassified
8239-6103,0.100576295,0.215619584,0.506604105,-0.4612205138541394,higher,Passive
8239-6104,0.145750403,-0.373881211,0.333862536,-0.6912667946045281,higher,Passive
8239-9101,-0.44516793,-0.530694097,12.59912539,0.5234556642516963,lower,SFG
8239-9102,-0.449382827,-0.305122913,3.638180315,0.5265114269205291,lower,Unclassified
8240-12701,-0.28372971,-0.309411286,7.440054536,0.38069131559110225,lower,SFG
8240-12702,-0.020480574,-0.107915991,3.330794036,-0.05367820528606715,lower,Unclassified
8240-12703,0.229168844,-0.050248818,0.722191885,-1.3428948717914224,higher,Passive
8240-12704,-0.082216839,0.559041941,0.294578042,0.0853614650639074,higher,Passive
8240-12705,-0.493946136,-0.345890334,16.75084829,0.5571845581214093,lower,SFG
8240-1901,-0.335257849,-0.132723476,2.223988414,0.43247866598565743,lower,Passive
8240-1902,-0.105642876,0.051047215,1.271812767,0.13031521029368198,lower,Passive
8240-3701,-0.124221331,0.187723793,4.621243834,0.16344647831230397,higher,Unclassified
8240-3702,-0.701147378,0.020139781,21.84732056,0.6691432645806599,lower,SFG
8240-3703,-0.038389327,0.068597279,1.924073368,-0.009867832787921804,higher,Passive
8240-3704,-0.900323993,0.252041584,0.771603405,0.7448497996706973,lower,Passive
8240-6101,-0.441595102,-0.435785319,12.51582527,0.5208432672996085,lower,SFG
8240-6102,-0.625629619,-0.163124921,15.15162206,0.6332425069370089,lower,SFG
8240-6103,-0.449300152,-0.462849276,45.4153471,0.5264517577062251,lower,SFG
8240-6104,-0.383368268,-0.347486306,32.69934177,0.475185513834925,lower,SFG
8240-9101,-0.483012988,-0.302446561,14.91862822,0.5499247778562278,lower,SFG
8240-9102,-0.204077208,0.110003477,0.282223411,0.2850591523337782,lower,Passive
8243-12701,0.089183997,0.417193534,10.02391982,-0.41182344017722405,higher,AGN
8243-12702,-0.658199426,-0.012926399,4.138839722,0.6493154490755786,lower,Unclassified
8243-12703,-0.570557852,-0.235885769,1.604361475,0.6037759867675286,lower,Passive
8243-12704,-0.364560644,-0.396066828,11.93787551,0.4590764842728433,lower,SFG
8243-12705,-0.59329098,-0.278602481,5.160509348,0.6163094378925325,lower,Unclassified
8243-1901,-0.420595297,-0.617634234,10.71693254,0.505064876207178,lower,SFG
8243-1902,-0.039778521,1.878233973,0.688333243,-0.006598081071367945,higher,Passive
8243-3701,-0.391329789,-0.220941131,0.392120413,0.48179275140569877,lower,Passive
8243-3702,0.227860295,0.528969419,0.805325955,-1.3292068355745292,higher,Passive
8243-3703,-0.015557424,-0.157356661,0.399852775,-0.0662880719129939,lower,Passive
8243-3704,-0.02754613,-0.111118267,0.78071548,-0.03601697253679781,lower,Passive
8243-6101,0.162978903,0.187181783,1.047018856,-0.796834149055236,higher,Passive
8243-6102,-0.255436824,-0.176283463,3.642043531,0.34912732877756414,lower,Unclassified
8243-6103,-0.165113872,0.264639755,1.696520984,0.22954231376007483,higher,Passive
8243-6104,-0.189620489,-0.125861145,7.349948049,0.2652258151884058,lower,SFG
8243-9101,-0.701189486,0.006866052,66.95035362,0.6691619910426688,lower,SFG
8243-9102,0.266102019,0.185462507,8.756887794,-1.801692203170958,higher,AGN
8244-12701,0.159145737,0.282949368,0.237921454,-0.7723343560194318,higher,Passive
8244-12702,-0.431126128,-0.523458725,8.058715105,0.5130692340994911,lower,SFG
8244-12703,-0.651868774,-0.116459505,5.881184459,0.6462643919350232,lower,Unclassified
8244-12704,-0.325325629,-0.768431016,13.02115965,0.423018555221235,lower,SFG
8244-12705,-0.38492339,-0.445255964,2.249921799,0.47648577505874523,lower,Passive
8244-1901,-0.30431145,-0.066153999,0.604021475,0.402203306563528,lower,Passive
8244-1902,-0.254634792,-0.166126426,1.872373044,0.3481966436963463,lower,Passive
8244-3701,0.194587817,0.319058946,4.637480021,-1.0248620781964464,higher,Unclassified
8244-3702,-0.319331304,-0.039057886,54.89458466,0.41719395910338797,lower,SFG
8244-3703,-0.332041146,1.075923425,0.7666381,0.4294405161851883,higher,Passive
8244-3704,0.361883391,0.133023286,0.644345298,-4.452056346772771,higher,Passive
8244-6101,-0.175630996,0.134942931,34.77837563,0.24518786461733,lower,SFG
8244-6102,-0.308317278,-0.425383052,14.38476181,0.40625792303174324,lower,SFG
8244-6103,0.318020934,0.233847394,1.474335015,-2.8237106777587386,higher,Passive
8244-6104,0.010234219,2.001125012,1.115247324,-0.1367625064945841,higher,Passive
8244-9101,-0.240595347,-0.082360815,5.612322927,0.33156488277708906,lower,Unclassified
8244-9102,0.301188979,-0.372232662,0.6647643,-2.4235081488548085,higher,Passive
8247-12701,-0.811650198,0.092257238,12.74228215,0.7140511015003175,lower,SFG
8247-12702,-0.48125716,-0.526442494,8.783976078,0.5487433286704512,lower,SFG
8247-12703,-0.358043462,-0.395432564,15.81133771,0.45332369254308524,lower,SFG
8247-12704,-0.378777527,-0.50087759,9.575623989,0.4713193321033816,lower,SFG
8247-12705,-0.39882892,-0.406425494,4.04658401,0.4879055071048969,lower,Unclassified
8247-1901,-0.175345614,0.073589499,4.291501641,0.24477005380251948,lower,Unclassified
8247-1902,0.285859428,-0.886469371,0.110244844,-2.122686570779199,higher,Passive
8247-3701,0.04717836,0.295695231,8.421929836,-0.25268869493056223,higher,AGN
8247-3702,-0.160826236,-0.536468696,1.201588616,0.22301421978270408,lower,Passive
8247-3703,-0.073974702,0.250701511,2.576595664,0.06862432249652661,higher,Passive
8247-3704,-0.422456204,0.083607271,1.528787076,0.5064930701742311,lower,Passive
8247-6101,-0.084804259,0.064726377,13.82655072,0.09051312673863232,lower,SFG
8247-6102,-0.424070185,-0.441383228,3.02599591,0.5077269410902008,lower,Unclassified
8247-6103,0.048573668,0.291352093,7.51778543,-0.2574653188021485,higher,AGN
8247-6104,-0.062982636,-0.10187667,7.66893065,0.04549742374721544,lower,SFG
8247-9101,-0.500071576,-0.811670105,16.81473732,0.5611804210208092,lower,SFG
8247-9102,0.334474365,-0.008918558,1.014478624,-3.310993483631345,higher,Passive
8249-12701,-0.676318693,0.027709611,7.947837472,0.6578617702695004,lower,SFG
8249-12702,-0.570638916,-0.34802738,2.142375112,0.603821652620187,lower,Passive
8249-12703,-0.43020454,-0.509774047,15.90828991,0.5123762235191571,lower,SFG
8249-12704,0.077074316,0.391243161,5.889783144,-0.3624564181963734,higher,Unclassified
8249-12705,-0.508546496,-0.028652668,0.636789605,0.5666264531184831,lower,Passive
8249-1901,-0.424116746,-0.157147245,89.14763641,0.5077624703608894,lower,SFG
8249-1902,-0.049913483,0.85480425,1.358138561,0.01672786925973968,higher,Passive
8249-3701,0.289667587,-0.774526856,1.136167318,-2.19264203230065,higher,Passive
8249-3702,-0.54274279,-0.093100135,69.94519043,0.5876752971995979,lower,SFG
8249-3703,-0.414150913,-0.409905991,70.32062149,0.5000725328324125,lower,SFG
8249-3704,-0.118877447,0.720638016,15.42283344,0.15413081684889174,higher,AGN
8249-6101,-0.311608886,-0.507253128,37.24192715,0.4095585145893542,lower,SFG
8249-6102,-0.435107285,-0.275209585,44.83865833,0.5160467459390738,lower,SFG
8249-6103,0.157340789,0.276753626,4.533559501,-0.7610060108224355,higher,Unclassified
8249-6104,-0.000800811,0.227269009,2.880925536,-0.1056647179607344,higher,Passive
8249-9101,-0.225139272,-0.167940633,5.700136185,0.31247800610522836,lower,Unclassified
8249-9102,0.096857857,-0.064614958,0.512507871,-0.44476576270828794,higher,Passive
8250-12701,0.167255836,0.280450511,10.45825553,-0.8249025895012796,higher,AGN
8250-12702,-0.450547972,-0.524412027,8.821276188,0.5273512097640035,lower,SFG
8250-12703,-0.904097488,0.250898182,9.179081202,0.7460722544600125,lower,SFG
8250-12704,-0.161926023,-0.397669501,71.06851578,0.2246971357436881,lower,SFG
8250-12705,-0.834319994,0.154103765,35.60437393,0.7223233540802412,lower,SFG
8250-1901,-0.15276284,-0.62769968,0.342310272,0.21049390101695864,lower,Passive
8250-1902,-0.01811392,0.23405953,8.376278758,-0.05970826482473601,higher,AGN
8250-3701,0.029699197,0.441897682,1.258290276,-0.19541650581545733,higher,Passive
8250-3702,-0.333540638,-0.151918337,1.015651524,0.43085980079578745,lower,Passive
8250-3703,-0.573033851,-0.034660411,146.3200569,0.605167590759238,lower,SFG
8250-3704,-0.408522183,-0.674084032,31.54614401,0.4956521374144971,lower,SFG
8250-6101,-0.407465992,-0.468477756,256.8723373,0.49481636261522477,lower,SFG
8250-6102,-0.363630878,-0.508422504,6.157661796,0.45826126994782446,lower,SFG
8250-6103,-0.317286644,-0.119786337,3.716998637,0.41518690663828905,lower,Unclassified
8250-6104,-0.327995026,-0.489158308,41.50148582,0.42558420776422223,lower,SFG
8250-9101,0.087719847,0.34682722,4.227070689,-0.40568838510954586,higher,Unclassified
8250-9102,0.109742268,0.217686871,2.033123434,-0.5032322218694254,higher,Passive
8252-12701,-1.335590519,0.469154311,6.989351988,0.8521603882048296,lower,SFG
8252-12702,0.157683469,0.307229481,3.865324914,-0.7631466939865568,higher,Unclassified
8252-12703,-0.396254525,-0.513674524,15.75610399,0.4858189742212313,lower,SFG
8252-12704,-0.444310002,-0.311004333,44.85575104,0.5228302231566312,lower,SFG
8252-12705,-0.268316579,-0.694873858,3.074654877,0.36379615012004207,lower,Unclassified
8252-1901,0.12625696,0.657623581,0.433210641,-0.5845813849787329,higher,Passive
8252-1902,-0.484191384,0.315789867,10.38697076,0.5507152503904814,lower,SFG
8252-3701,-0.136351389,-0.157205405,11.6743679,0.18398267891161701,lower,SFG
8252-3702,-0.007420944,-0.187936952,0.534069672,-0.08769844969348495,lower,Passive
8252-3703,-0.525014091,-0.020505087,59.37861252,0.5769433553579694,lower,SFG
8252-3704,-0.174871424,-0.470947993,50.55846596,0.2440750027093772,lower,SFG
8252-6101,-0.378135508,-0.836581112,4.162058234,0.4707753074288218,lower,Unclassified
8252-6102,-0.445002096,-0.644525841,45.53833294,0.5233348604700901,lower,SFG
8252-6103,-0.174344277,-0.303044945,139.4946671,0.24330112833453466,lower,SFG
8252-6104,-0.36443826,-0.697024796,19.2030139,0.45896928240083334,lower,SFG
8252-9101,-0.349039877,-0.207589893,25.87455797,0.4452255181587452,lower,SFG
8252-9102,-0.552321739,-0.182145282,129.2421951,0.5933189584751656,lower,SFG
8253-12701,-0.447361286,-0.347117956,4.380169868,0.5250493319161061,lower,Unclassified
8253-12702,0.034154973,0.117804093,3.069460511,-0.20958003926014745,higher,Unclassified
8253-12703,-0.104019629,0.193932231,8.253987312,0.12731857033760052,higher,AGN
8253-12704,-0.45531772,-0.506153629,10.08961177,0.5307669746127849,lower,SFG
8253-12705,-0.287531575,-0.412792974,2.942941189,0.38475303719188203,lower,Passive
8253-1901,0.132191308,0.250050619,6.293266892,-0.6157557855852924,higher,AGN
8253-1902,-0.394557348,0.462209055,1.223430008,0.4844366253885566,lower,Passive
8253-3701,-0.117801886,0.032958382,0.421188176,0.15223538146320248,lower,Passive
8253-3702,0.112648643,0.283063147,3.209702134,-0.5170034520674844,higher,Unclassified
8253-3703,-0.456820674,-0.712449656,62.81144905,0.5318360022469676,lower,SFG
8253-3704,-0.343213698,0.263838489,0.244903665,0.43988966430321974,lower,Passive
8253-6101,-0.434722232,-0.678015858,8.397328377,0.5157599090369207,lower,SFG
8253-6102,0.012160394,-0.156624309,0.965845212,-0.14234432322135127,lower,Passive
8253-6103,-0.214452282,0.302446567,0.491655305,0.29877643914408036,higher,Passive
8253-6104,0.15943731,0.220806107,3.703357458,-0.7741767013288043,higher,Unclassified
8253-9101,0.167294223,0.170749369,4.815672755,-0.8251581051589909,higher,Unclassified
8253-9102,-0.483069738,-0.496845658,23.90575933,0.5499628907743159,lower,SFG
8254-12701,-0.48543007,-0.572354746,8.782253742,0.5515440636068739,lower,SFG
8254-12702,-0.570118199,-0.143382764,6.9559623,0.6035281926741867,lower,SFG
8254-12703,-0.484026746,-0.250165896,38.15459538,0.5506049279461186,lower,SFG
8254-12704,-0.413038402,-0.560776011,16.92991829,0.4992033159391407,lower,SFG
8254-12705,0.089896289,0.626449044,3.379833817,-0.4148251630987103,higher,Unclassified
8254-1901,-0.664287481,0.178947477,27.98363018,0.6522174623119198,lower,SFG
8254-1902,-0.384233131,-0.688404982,77.92685509,0.47590922329843466,lower,SFG
8254-3701,0.310824944,0.136735021,0.999886721,-2.6422587428522726,higher,Passive
8254-3702,0.191736081,-0.22507183,0.73594591,-1.002163476285979,higher,Passive
8254-3703,-0.211470472,0.08419071,1.682412505,0.29487684343863985,lower,Passive
8254-3704,0.078573433,0.17192522,11.00999928,-0.36840214085417466,higher,AGN
8254-6101,0.271124205,0.896883576,1.749134839,-1.8772410385587652,higher,Passive
8254-6102,-0.377940938,-0.378350415,7.621981025,0.4706102728820011,lower,SFG
8254-6103,0.261182143,0.128013143,1.392827362,-1.7312061112187354,higher,Passive
8254-6104,-0.496139061,-0.489158297,12.09847546,0.5586209111878564,lower,SFG
8254-9101,0.29548595,0.308871364,11.06230211,-2.3054205692894074,higher,AGN
8254-9102,-0.465660303,-0.552065865,6.441811562,0.538053991342625,lower,SFG
8255-12701,-0.342988951,-0.376022221,5.159692764,0.43968229980286644,lower,Unclassified
8255-12702,-0.391398876,-0.592592741,7.71148479,0.4818495519374232,lower,SFG
8255-12703,-0.218007001,-0.086133772,1.955146432,0.3033811151436233,lower,Passive
8255-12704,-0.401201487,-0.339083462,9.804209948,0.48981754037111735,lower,SFG
8255-12705,-0.215232216,0.228526158,2.080993921,0.2997908333019764,lower,Passive
